SLOCStandard,Readability,McCabe,totalFanOut,MaintainabilityIndex,file,Decision
8,0.9380298256874084,2,3,109.5576400756836,1371.json,NotBuggy
3,0.8057711124420166,1,2,131.28770446777344,3713.json,NotBuggy
3,0.8420180082321167,1,0,133.59722900390625,3834.json,NotBuggy
5,0.27472108602523804,2,1,119.80731201171875,2895.json,Buggy
7,0.045664262026548386,3,1,112.04048156738281,998.json,NotBuggy
3,0.5914548635482788,1,1,130.7338104248047,3717.json,NotBuggy
7,0.6506379842758179,2,1,112.11597442626953,666.json,NotBuggy
21,7.401235634461045E-4,4,12,87.0503158569336,559.json,NotBuggy
9,0.09528476744890213,2,0,106.55013275146484,1553.json,NotBuggy
9,0.2438616007566452,2,6,104.19505310058594,2517.json,NotBuggy
14,0.003439874155446887,4,10,93.98298645019531,3700.json,NotBuggy
12,0.856925904750824,3,3,101.34327697753906,3773.json,NotBuggy
3,0.9312458634376526,1,0,133.59722900390625,3367.json,NotBuggy
8,0.353781133890152,1,1,108.35549926757812,2328.json,NotBuggy
16,0.01682509481906891,4,5,93.3437271118164,1497.json,NotBuggy
3,0.8807427883148193,1,0,130.70933532714844,940.json,NotBuggy
10,0.04068605229258537,1,1,107.83504486083984,2251.json,NotBuggy
5,0.5454748868942261,1,1,120.03731536865234,1804.json,NotBuggy
3,0.34493398666381836,1,0,129.57785034179688,99.json,NotBuggy
3,0.6743339896202087,1,0,130.85629272460938,1670.json,NotBuggy
10,0.002904379041865468,2,8,101.86911010742188,371.json,NotBuggy
3,0.7264745235443115,1,0,132.4454345703125,704.json,NotBuggy
7,0.10019701719284058,2,4,110.94767761230469,2593.json,NotBuggy
7,0.46284982562065125,2,2,112.32669830322266,3613.json,NotBuggy
3,0.5029918551445007,1,0,133.59722900390625,3865.json,NotBuggy
4,0.2111477255821228,1,3,123.10436248779297,886.json,NotBuggy
5,0.13043615221977234,1,3,118.58592224121094,1188.json,NotBuggy
3,0.6295384764671326,1,0,132.4454345703125,1552.json,NotBuggy
8,0.0010410427348688245,2,8,106.18528747558594,1677.json,NotBuggy
5,0.4326319396495819,1,1,120.03731536865234,1026.json,NotBuggy
3,0.21840806305408478,1,0,132.9956512451172,1389.json,NotBuggy
3,0.7529943585395813,1,1,130.57513427734375,1694.json,NotBuggy
3,0.627485990524292,1,0,133.59722900390625,2687.json,NotBuggy
6,6.269969744607806E-4,1,4,113.55261993408203,850.json,NotBuggy
11,0.25707459449768066,3,2,101.46054077148438,509.json,NotBuggy
3,0.5102634429931641,1,1,129.57785034179688,726.json,NotBuggy
25,0.001470938790589571,3,13,84.3263168334961,2931.json,NotBuggy
3,0.4989704489707947,1,1,131.60296630859375,3689.json,NotBuggy
26,0.06123524531722069,4,9,82.30850982666016,2267.json,NotBuggy
7,0.09686301648616791,1,0,114.49665832519531,3464.json,NotBuggy
2,0.7763923406600952,1,0,140.3766632080078,3828.json,NotBuggy
13,0.024965044111013412,1,7,98.95516204833984,499.json,NotBuggy
34,1.7802872753236443E-4,7,11,76.20875549316406,581.json,NotBuggy
4,0.5385960340499878,1,0,125.27178192138672,3542.json,NotBuggy
17,0.009047514759004116,4,7,90.09127044677734,3471.json,NotBuggy
10,0.03627943992614746,3,2,103.53359985351562,1013.json,NotBuggy
3,0.8057711124420166,1,2,131.28770446777344,3714.json,NotBuggy
11,0.4735318720340729,2,3,102.98286437988281,394.json,NotBuggy
26,0.008109676651656628,7,11,82.97412109375,3682.json,NotBuggy
3,0.7373300790786743,1,1,130.30841064453125,890.json,NotBuggy
3,0.8942989706993103,1,0,133.59722900390625,3601.json,NotBuggy
6,0.04984498769044876,2,2,115.04146575927734,3530.json,NotBuggy
3,0.9157993197441101,1,0,132.086669921875,3643.json,NotBuggy
3,0.9312458634376526,1,0,133.59722900390625,3365.json,NotBuggy
23,1.8565732170827687E-4,7,9,83.84762573242188,1675.json,NotBuggy
5,0.7066845297813416,1,2,122.03304290771484,3733.json,NotBuggy
6,0.4093414843082428,2,2,116.79483032226562,1067.json,NotBuggy
12,0.08102457225322723,3,6,99.37986755371094,3771.json,Buggy
5,0.29560279846191406,1,1,120.03731536865234,1732.json,NotBuggy
9,0.03177831694483757,1,7,104.5047836303711,3851.json,NotBuggy
3,0.3278059959411621,1,1,131.1535186767578,2264.json,NotBuggy
11,0.7932205200195312,3,4,101.81622314453125,3393.json,NotBuggy
3,0.0630083903670311,1,1,129.14646911621094,2575.json,NotBuggy
8,0.18692342936992645,2,4,109.56880950927734,2570.json,NotBuggy
3,0.0054262676276266575,1,2,126.9422836303711,3615.json,NotBuggy
7,0.025624047964811325,1,4,110.84468078613281,1338.json,NotBuggy
5,0.647233247756958,1,2,118.6647720336914,3381.json,NotBuggy
3,0.8625669479370117,1,0,130.70933532714844,777.json,NotBuggy
6,0.6896127462387085,1,3,116.62230682373047,1173.json,NotBuggy
9,0.09110875427722931,2,6,104.7842788696289,596.json,NotBuggy
3,0.858344316482544,1,0,131.91592407226562,961.json,NotBuggy
