SLOCStandard,Readability,SimpleReadability,NVAR,NCOMP,Mcclure,McCabe,IndentSTD,MaximumBlockDepth,totalFanOut,Length,MaintainabilityIndex,SATD,Parameters,LocalVariables,ChangeAtMethodAge,CriticalEditDistances,file,Decision
11,0.5013495683670044,0.028541101073397072,3,3,6,4,2.67,1,1,67.0,101.32188415527344,0,2,0,0,0,1063.json,Buggy
3,0.6722341179847717,0.9093657788075152,0,0,0,1,1.89,0,1,17.0,131.43582153320312,0,1,0,0,0,348.json,NotBuggy
2,0.9255319237709045,0.9134760072827252,0,0,0,1,0.0,0,0,11.0,140.82913208007812,0,0,0,0,0,412.json,NotBuggy
5,0.9257772564888,0.5944711980493136,0,0,0,1,3.92,0,1,31.0,119.2291259765625,0,1,0,0,0,384.json,NotBuggy
5,0.34609782695770264,0.8195262248659579,0,0,0,2,2.99,1,2,25.0,120.30387878417969,0,0,1,0,0,355.json,NotBuggy
13,0.06902463734149933,0.014756899298659698,2,2,4,3,4.11,2,2,71.0,98.00941467285156,0,2,3,0,0,753.json,NotBuggy
3,0.6679469347000122,0.9042231474682081,0,0,0,1,1.89,0,0,15.0,131.9385528564453,0,0,0,0,0,147.json,NotBuggy
30,0.0021273065358400345,1.2687589629116675E-7,7,6,13,6,3.12,2,10,182.0,78.51536560058594,0,3,3,0,0,1069.json,NotBuggy
16,0.008613682352006435,2.2707141234586884E-4,4,4,8,3,3.23,2,11,105.0,92.4652328491211,1,0,2,0,0,214.json,NotBuggy
4,0.8213086128234863,0.6810933748316428,0,0,0,1,4.0,0,1,20.0,125.5254898071289,0,0,0,0,0,383.json,NotBuggy
9,0.2783569097518921,0.0059566838321725825,3,2,5,3,5.9,1,1,65.0,104.63906860351562,0,3,2,0,0,386.json,NotBuggy
3,0.14621274173259735,0.7948945194620136,0,0,0,1,1.89,0,1,18.0,130.85629272460938,0,0,0,0,0,1183.json,NotBuggy
3,0.6465198993682861,0.9177271709813012,0,0,0,1,1.89,0,0,13.0,132.9956512451172,0,0,0,0,0,1186.json,NotBuggy
8,0.3194883167743683,0.42541880255469405,0,0,0,1,2.83,1,3,39.0,110.04769134521484,0,1,1,0,0,711.json,NotBuggy
8,0.27816203236579895,0.07609294527450487,1,1,2,3,2.83,1,1,50.0,107.95930480957031,0,2,1,0,0,1083.json,NotBuggy
3,0.8051617741584778,0.841848644250639,0,0,0,1,1.89,0,0,18.0,130.7338104248047,0,1,0,0,0,844.json,NotBuggy
6,0.6732146143913269,0.3243085677499669,1,2,3,3,2.56,1,0,40.0,114.25296783447266,0,1,0,0,0,623.json,NotBuggy
34,0.0035720637533813715,3.273782783693864E-7,9,8,17,9,4.59,4,9,185.0,75.7410659790039,0,2,5,0,0,190.json,Buggy
24,0.0,2.81767286208039E-7,4,7,11,6,2.99,2,4,148.0,83.15106964111328,0,4,4,0,0,659.json,NotBuggy
6,0.048686735332012177,0.12125195608747687,0,0,0,2,2.81,1,2,44.0,113.85087585449219,0,1,1,0,0,539.json,NotBuggy
8,7.220826810225844E-4,0.0039818363045874185,0,0,0,1,2.4,0,2,69.0,106.69661712646484,0,6,2,0,0,270.json,NotBuggy
10,0.27661654353141785,0.2509869903600183,2,2,4,3,8.91,1,1,46.0,105.05137634277344,0,2,0,0,0,1151.json,NotBuggy
13,0.6444433927536011,0.8246240941319716,1,1,2,3,2.65,1,3,48.0,100.7091064453125,0,0,1,0,0,360.json,NotBuggy
