SLOCStandard,Readability,SimpleReadability,NVAR,NCOMP,Mcclure,McCabe,IndentSTD,MaximumBlockDepth,totalFanOut,Length,MaintainabilityIndex,SATD,Parameters,LocalVariables,ChangeAtMethodAge,CriticalEditDistances,file,Decision
4,0.7194122672080994,0.7861909269698002,0,0,0,1,4.0,0,0,21.0,125.52845764160156,0,0,1,0,0,15126.json,NotBuggy
3,0.5070984363555908,0.6246136915548709,0,0,0,1,3.77,0,0,20.0,130.18594360351562,0,1,0,0,0,25578.json,NotBuggy
3,0.9088017344474792,0.9062561717942221,0,0,0,1,3.77,0,0,12.0,133.59722900390625,0,0,0,0,0,26811.json,NotBuggy
5,0.23364782333374023,0.85128819775649,0,0,0,1,5.99,0,0,21.0,121.91352844238281,0,0,1,0,0,15168.json,NotBuggy
33,0.0,6.190568686122037E-13,5,7,12,8,7.13,3,15,221.0,75.16883087158203,0,1,7,0,0,14119.json,Buggy
3,0.6434621214866638,0.7168986424087237,0,0,0,1,3.77,0,2,20.0,130.59072875976562,0,0,0,0,0,20253.json,NotBuggy
11,0.15724870562553406,3.678693417527355E-4,1,3,4,4,5.12,1,9,90.0,99.67031860351562,0,0,3,0,0,27665.json,NotBuggy
6,0.7583674192428589,0.6450901523986694,0,0,0,1,3.77,0,4,23.0,118.35266876220703,0,0,0,0,0,25826.json,NotBuggy
7,0.06906449049711227,0.16157600515335202,1,1,2,2,6.05,1,3,41.0,112.01042175292969,0,1,0,0,0,20042.json,NotBuggy
3,0.6558783650398254,0.8856929441894795,0,0,0,1,3.77,0,0,13.0,132.9956512451172,0,0,0,0,0,17718.json,NotBuggy
3,0.8301504850387573,0.6921125518922966,0,0,0,1,3.77,0,0,18.0,130.85629272460938,0,0,0,0,0,5846.json,NotBuggy
17,0.009628267027437687,3.2917142885939955E-4,8,6,14,5,10.58,3,6,103.0,91.26888275146484,0,1,2,0,0,632.json,NotBuggy
6,0.19128677248954773,0.5483100200558506,1,1,2,2,5.5,1,0,28.0,116.66458892822266,0,1,0,0,0,821.json,NotBuggy
3,0.861011266708374,0.9377478236339428,0,0,0,1,3.92,0,0,14.0,132.61029052734375,0,0,0,0,0,5029.json,NotBuggy
17,6.133441347628832E-4,3.639899858558332E-5,3,3,6,4,6.45,1,10,115.0,90.6821060180664,0,0,1,0,0,13865.json,NotBuggy
3,0.001766841160133481,0.2995307936857358,0,0,0,1,3.77,0,3,29.0,128.0374755859375,0,1,0,0,0,3986.json,NotBuggy
3,0.8589105010032654,0.8580109768648222,0,0,0,1,3.77,0,1,15.0,132.25152587890625,0,1,0,0,0,13694.json,NotBuggy
4,0.23165009915828705,0.16009835081381724,0,0,0,1,4.0,0,2,33.0,122.21172332763672,0,2,1,0,0,2297.json,Buggy
