SLOCStandard,Readability,SimpleReadability,NVAR,NCOMP,Mcclure,McCabe,IndentSTD,MaximumBlockDepth,totalFanOut,Length,MaintainabilityIndex,SATD,Parameters,LocalVariables,ChangeAtMethodAge,CriticalEditDistances,file,Detection
1,0.986227810382843,0.8763650444189577,0,0,0,1,0.0,0,0,12.0,151.39474487304688,0,0,0,0,0,6465.json,Buggy
6,0.5235742926597595,0.3549251998949859,0,0,0,1,1.89,0,2,38.0,115.216796875,0,1,0,0,0,9252.json,NotBuggy
3,0.9062103629112244,0.9719026218182305,0,0,0,1,1.89,0,0,12.0,133.59722900390625,0,0,0,0,0,1873.json,NotBuggy
5,0.012869768775999546,0.15799084874060812,0,0,0,1,1.96,0,2,41.0,117.40169525146484,0,2,0,0,0,12797.json,NotBuggy
10,0.23379793763160706,0.0914542211309589,4,3,7,4,5.08,3,4,58.0,103.39248657226562,0,1,0,0,0,10444.json,NotBuggy
11,0.0,3.7258168778259317E-4,0,0,0,1,4.63,0,17,97.0,100.15076446533203,0,1,0,0,0,2712.json,NotBuggy
3,0.9399890899658203,0.939296246416873,0,0,0,1,1.89,0,0,14.0,132.4454345703125,0,1,0,0,0,1958.json,NotBuggy
7,0.9361146688461304,0.7680556220285103,1,1,2,2,5.11,1,4,35.0,113.00700378417969,0,0,0,0,0,14641.json,NotBuggy
4,0.12385842949151993,0.29918096851658055,0,0,0,1,3.32,0,6,34.0,122.36370849609375,0,1,0,0,0,2034.json,NotBuggy
3,0.9713621735572815,0.9454944487241949,0,0,0,1,2.0,0,0,17.0,131.03103637695312,1,2,0,0,0,2945.json,NotBuggy
5,0.092087522149086,0.14683619619703533,0,0,0,1,1.96,0,3,41.0,117.61241912841797,0,0,1,0,0,12057.json,NotBuggy
39,1.5406677266582847E-4,2.3705160152728505E-14,9,8,17,8,7.65,4,14,247.0,71.7511215209961,0,5,5,0,0,11636.json,NotBuggy
6,0.5635817646980286,0.8344490965500503,2,2,4,2,2.75,1,2,28.0,116.7609634399414,0,1,0,0,0,6263.json,NotBuggy
2,0.5335844159126282,0.8471671640282258,0,0,0,1,0.0,0,0,14.0,139.0139617919922,0,2,0,0,0,11502.json,NotBuggy
14,0.034694939851760864,0.018798653861688715,0,0,0,2,3.89,1,8,71.0,97.03886413574219,0,1,2,0,0,5510.json,Buggy
18,0.0795334056019783,7.677712199672353E-6,2,1,3,2,2.67,1,16,131.0,89.63671112060547,0,0,4,0,0,10124.json,NotBuggy
3,0.47179707884788513,0.7477648377062195,0,0,0,1,1.89,0,1,18.0,130.7338104248047,0,0,0,0,0,10554.json,NotBuggy
7,0.8561232686042786,0.8458405269523122,0,0,0,1,4.12,1,2,31.0,113.77827453613281,0,1,0,0,0,14697.json,NotBuggy
3,0.7846232056617737,0.7204586499874485,0,0,0,1,1.89,0,3,20.0,130.18594360351562,0,0,0,0,0,14615.json,NotBuggy
6,0.22301074862480164,0.7263519301113449,1,1,2,2,2.75,1,2,30.0,116.4021987915039,0,0,0,0,0,12672.json,NotBuggy
7,0.8174393773078918,0.022947828362689753,2,2,4,3,0.9,0,1,51.0,110.12152099609375,0,2,2,0,0,12000.json,NotBuggy
4,0.0168113112449646,0.21783062544671522,0,0,0,1,4.9,0,4,34.0,122.20084381103516,0,1,0,0,0,11410.json,NotBuggy
3,0.753381073474884,0.9343260945329205,0,0,0,1,1.89,0,0,14.0,132.61029052734375,0,0,0,0,0,856.json,NotBuggy
