SLOCStandard,Readability,SimpleReadability,NVAR,NCOMP,Mcclure,McCabe,IndentSTD,MaximumBlockDepth,totalFanOut,Length,MaintainabilityIndex,SATD,Parameters,LocalVariables,ChangeAtMethodAge,CriticalEditDistances,file,Detection
26,0.005896276328712702,1.3185378259531537E-6,4,3,7,4,3.4,2,7,146.0,82.33325958251953,0,0,1,0,0,22610.json,NotBuggy
5,0.5017611980438232,0.8396295463157514,0,0,0,1,0.98,0,3,25.0,120.7502212524414,0,0,0,0,0,16713.json,NotBuggy
3,0.0024151497054845095,0.47381634487995244,0,0,0,1,0.94,0,1,24.0,129.0215301513672,0,0,0,0,0,7962.json,NotBuggy
3,0.01067360769957304,0.24860373753798592,0,0,0,1,0.94,0,0,29.0,127.8512954711914,0,1,0,0,0,14399.json,NotBuggy
4,0.267080157995224,0.642283249454223,0,0,0,1,1.0,0,2,24.0,124.4649429321289,0,1,0,0,0,18486.json,NotBuggy
3,0.36358869075775146,0.7900847519776417,0,0,0,1,0.94,0,1,19.0,130.57513427734375,0,1,0,0,0,6816.json,NotBuggy
5,0.008529222570359707,8.365579008437921E-4,0,0,0,1,0.9,0,2,69.0,114.09728240966797,0,0,1,0,0,1268.json,NotBuggy
3,0.3409050405025482,0.8818942567633407,0,0,0,1,0.94,0,1,15.0,132.25152587890625,0,0,0,0,0,10732.json,NotBuggy
12,0.5232127904891968,0.0011451707474730228,2,2,4,3,1.15,1,4,84.0,98.43179321289062,0,1,3,0,0,22873.json,NotBuggy
3,0.2725192904472351,0.25946892109395636,0,0,0,1,0.94,0,0,30.0,127.8611831665039,0,1,0,0,0,839.json,NotBuggy
11,0.05285857617855072,0.016353707468774698,0,0,0,1,1.98,1,4,74.0,101.2716293334961,0,0,1,0,0,17858.json,NotBuggy
11,0.351651668548584,0.5588366039693706,2,1,3,2,1.34,1,2,45.0,103.98098754882812,0,0,0,0,0,1871.json,NotBuggy
3,0.2280738353729248,0.4459873455396723,0,0,0,1,0.94,0,3,28.0,128.1235809326172,0,1,0,0,0,17358.json,NotBuggy
3,0.01694914698600769,0.6808486437111637,0,0,0,1,0.94,0,1,23.0,129.58164978027344,0,2,0,0,0,469.json,NotBuggy
3,0.001353724393993616,0.14807905061717325,0,0,0,1,0.94,0,3,34.0,126.7169418334961,0,2,0,0,0,17694.json,NotBuggy
5,0.29064399003982544,0.4962290298995385,0,0,0,1,1.5,1,2,31.0,119.31893157958984,0,2,0,0,0,5395.json,NotBuggy
3,0.24113477766513824,0.3000414890920329,2,1,3,2,0.94,0,2,29.0,127.38418579101562,0,1,0,0,0,3881.json,NotBuggy
5,0.29064399003982544,0.4962290298995385,0,0,0,1,1.5,1,2,31.0,119.31893157958984,0,2,0,0,0,16489.json,NotBuggy
8,0.03007305972278118,0.009913459305241339,0,0,0,1,1.2,0,3,59.0,107.6085205078125,0,2,0,0,0,7625.json,NotBuggy
3,0.0,0.031989088354996274,0,0,0,1,0.94,0,1,44.0,125.52058410644531,0,1,0,0,0,6135.json,NotBuggy
3,0.03175455331802368,0.3278634593900331,0,0,0,1,0.94,0,2,28.0,127.94976043701172,0,2,0,0,0,7498.json,NotBuggy
